Date,AAPL,GOOGL,MSFT
2022-03-31,172.0147247314453,138.7239990234375,301.137451171875
2022-04-01,171.7191925048828,139.8043212890625,302.2216796875
2022-04-04,175.78782653808594,142.61834716796875,307.64251708984375
2022-04-05,172.45802307128906,140.24374389648438,303.6477355957031
2022-04-06,169.2760772705078,136.21072387695312,292.532470703125
2022-04-07,169.58145141601562,135.5528564453125,294.35894775390625
2022-04-08,167.56190490722656,132.95828247070312,290.061279296875
2022-04-11,163.28640747070312,128.50531005859375,278.62371826171875
2022-04-12,165.16802978515625,127.39904022216797,275.4981384277344
2022-04-13,167.86727905273438,129.57315063476562,280.9288024902344
2022-04-14,162.833251953125,126.41697692871094,273.3199768066406
2022-04-18,162.61654663085938,127.36113739013672,273.99395751953125
2022-04-19,164.91188049316406,129.68788146972656,278.6628112792969
2022-04-20,164.74441528320312,127.7237319946289,279.6981506347656
2022-04-21,163.94647216796875,124.5062026977539,274.2772216796875
2022-04-22,159.38525390625,119.33999633789062,267.6549987792969
2022-04-25,160.4590606689453,122.7699966430664,274.1893005371094
2022-04-26,154.46945190429688,118.35693359375,263.93365478515625
2022-04-27,154.24288940429688,114.0121841430664,276.6311950683594
2022-04-28,161.207763671875,118.22974395751953,282.89202880859375
2022-04-29,155.3068084716797,113.82763671875,271.0637512207031
2022-05-02,155.6122283935547,116.29502868652344,277.8520812988281
2022-05-03,157.10960388183594,117.04418182373047,275.2246398925781
2022-05-04,163.55239868164062,121.9590072631836,283.23394775390625
2022-05-05,154.43992614746094,116.21772766113281,270.8977355957031
2022-05-06,155.16995239257812,115.4605941772461,268.3387145996094
2022-05-09,150.01998901367188,112.23309326171875,258.4248352050781
2022-05-10,152.43710327148438,114.11243438720703,263.2303466796875
2022-05-11,144.53460693359375,113.32189178466797,254.48851013183594
2022-05-12,140.64744567871094,112.56526947021484,249.40953063964844
2022-05-13,145.13638305664062,115.76385498046875,255.0452880859375
2022-05-16,143.5874481201172,114.16231536865234,255.4164276123047
2022-05-17,147.23785400390625,116.185302734375,260.6127014160156
2022-05-18,138.93080139160156,111.62310028076172,248.7471160888672
2022-05-19,135.50735473632812,110.1113510131836,247.82684326171875
2022-05-20,135.74411010742188,108.63899230957031,247.2589874267578
